context_variant,model,instance,test_file,total_testcases,behavioral,crash,n/a
Minimal,Qwen3-coder,BBC132,BBC132U142Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U143Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U144Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U145Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U147Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U148Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U149Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U150Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U151Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U153Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U156Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U157Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U158Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U159Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC132,BBC132U15Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U160Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U162Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U163Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U166Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U16Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U176Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U178Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U179Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U180Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U182Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U183Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U186Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U187Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U188Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U189Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U190Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U193Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U195Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U198Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U199Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U201Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U202Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U204Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U207Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U208Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U209Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U211Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U212Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U213Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U215Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U216Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U218Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U220Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U221Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U223Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U224Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U226Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U229Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U235Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U239Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U240Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U241Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U243Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U247Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U248Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U252Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U255Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U257Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U258Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U25Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U264Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U270Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U272Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U277Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U27Test.java,4,0,4,0
Minimal,Qwen3-coder,BBC132,BBC132U280Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U282Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U283Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U284Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U29Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U30Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U33Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U34Test.java,2,0,2,0
Minimal,Qwen3-coder,BBC132,BBC132U3Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U43Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U58Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U71Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC150,BBC150U3Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC150,BBC150U42Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U121Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC165,BBC165U123Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U124Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U125Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U126Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U127Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U128Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U129Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U12Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U133Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U136Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U142Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U143Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U148Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U149Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC165,BBC165U151Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U152Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U153Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U154Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U156Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U157Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U162Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U163Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U165Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U16Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U171Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U173Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U178Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U180Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U181Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U186Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U189Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U193Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U195Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U196Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U197Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U200Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U202Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U204Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U208Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U209Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U211Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U212Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U213Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC165,BBC165U214Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U215Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U216Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U217Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U218Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U219Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U220Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U221Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U223Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U224Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U225Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U226Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U228Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U229Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U231Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U232Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U233Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U234Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U236Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC165,BBC165U239Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U241Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U243Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U245Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U247Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U248Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U249Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U250Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U253Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U254Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U255Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U256Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U258Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U260Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U263Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U26Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U272Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U280Test.java,2,0,2,0
Minimal,Qwen3-coder,BBC165,BBC165U283Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U284Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U290Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U30Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U33Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U35Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U43Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC165,BBC165U4Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC167,BBC167U19Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC17,BBC17U113Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U119Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U120Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U121Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U122Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U123Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U124Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U132Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U133Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U135Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U137Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U138Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U139Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U141Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U143Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U146Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U147Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U153Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U154Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U158Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U167Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U170Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U173Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U174Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U178Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U181Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U182Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U183Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U185Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U187Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U191Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U196Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U197Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U198Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U202Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U203Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U205Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U211Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U212Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U213Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U214Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U216Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U217Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U219Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U221Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U222Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U224Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U226Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U227Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U228Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U229Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U230Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U234Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U235Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U236Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U237Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U238Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U241Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U243Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U244Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U24Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U251Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U252Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U253Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U256Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U260Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U266Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U268Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U275Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U277Test.java,2,0,2,0
Minimal,Qwen3-coder,BBC17,BBC17U278Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U279Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U284Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U28Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U32Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U41Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC17,BBC17U42Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC27,BBC27U2Test.java,6,0,5,1
Minimal,Qwen3-coder,BBC36,BBC36U118Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U119Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U120Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U121Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U122Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U123Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U127Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U132Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U133Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U137Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U138Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U140Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U141Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U145Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U146Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U147Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U14Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U153Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U155Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U158Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U159Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U160Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U167Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U174Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U178Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U181Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U183Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U186Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U189Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U194Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U200Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U202Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U203Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U204Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U208Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U209Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U214Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U215Test.java,2,0,2,0
Minimal,Qwen3-coder,BBC36,BBC36U216Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U219Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U220Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U221Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U222Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U223Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U226Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U227Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U232Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U235Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U236Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U237Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U241Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U243Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U250Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U251Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U254Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC36,BBC36U255Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U260Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U266Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U268Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U275Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U278Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U279Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U32Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U41Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U42Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U6Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC36,BBC36U7Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U112Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U11Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U122Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U123Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U124Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U125Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U127Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U129Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U136Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U137Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U141Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U142Test.java,1,0,0,1
Minimal,Qwen3-coder,BBC49,BBC49U143Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U144Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U147Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U148Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U149Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U151Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U157Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U159Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U160Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U161Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U162Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U163Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U165Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U166Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U168Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U169Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U16Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U171Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U179Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U182Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U183Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U184Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U186Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U187Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U189Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U191Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U192Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U193Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U195Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U198Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U202Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U204Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U207Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U209Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U210Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC49,BBC49U211Test.java,1,0,1,0
