context_variant,model,instance,test_file,test_case,execution_result,root_cause,root_cause_source,reflective,llm_detected_errors,bump_bc_errors,matched_errors,match_count
Method,Qwen3-coder,BBC165,BBC165U72Test.java,test_extractCoverImageReferenceFromOpfFile_noCoverFound,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Method,Qwen3-coder,BBC165,BBC165U72Test.java,test_extractCoverImageReferenceFromOpfFile_nominalCaseWithCoverInHref,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Method,Qwen3-coder,BBC165,BBC165U72Test.java,test_extractCoverImageReferenceFromOpfFile_nominalCaseWithProperties,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Method,Qwen3-coder,BBC165,BBC165U72Test.java,test_extractCoverImageReferenceFromOpfFile_nullInput,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Method,Qwen3-coder,BBC165,BBC165U74Test.java,test_extractTitleFromOpfFile,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Method,Qwen3-coder,BBC165,BBC165U74Test.java,test_extractTitleFromOpfFile_withInvalidFile,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Method,Qwen3-coder,BBC165,BBC165U74Test.java,test_extractTitleFromOpfFile_withMalformedXML,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Method,Qwen3-coder,BBC165,BBC165U74Test.java,test_extractTitleFromOpfFile_withNoTitle,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Method,Qwen3-coder,BBC165,BBC165U8Test.java,test_handleGetRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Method,Qwen3-coder,BBC167,BBC167U1Test.java,test_loginPerformed,FAILURE,AssertionFailedError,top,False,AssertionFailedError,ClassCastException|MojoFailureException,,0
Method,Qwen3-coder,BBC167,BBC167U4Test.java,test_showWebLoginUri,FAILURE,AssertionFailedError,top,False,AssertionFailedError,ClassCastException|MojoFailureException,,0
Method,Qwen3-coder,BBC17,BBC17U119Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U120Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U121Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U122Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U126Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U128Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U130Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U131Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U132Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U133Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U134Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U136Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U138Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U139Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U140Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U143Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U146Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U147Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U150Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U152Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U153Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U154Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U156Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U158Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U159Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U160Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U162Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U164Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U165Test.java,test_initBinder,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U167Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U170Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U171Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U173Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U178Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U180Test.java,test_handleAddContentLabelRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U181Test.java,test_handleRemoveContentLabelRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U182Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U185Test.java,test_getEmojisByWordId,log_not_found,,none,False,,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,,0
Method,Qwen3-coder,BBC17,BBC17U193Test.java,test_handleRemoveContentLabelRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U194Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U195Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U198Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U200Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U202Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U205Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U208Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U209Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U211Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U213Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U214Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U216Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U217Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U219Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U220Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U221Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U222Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U225Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U226Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U228Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U232Test.java,test_storeImageContributionEvent,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U233Test.java,test_unzipFiles,log_not_found,,none,False,,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,,0
Method,Qwen3-coder,BBC17,BBC17U236Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U237Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U239Test.java,test_handleGetRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U242Test.java,test_autoSelectLetterSoundCorrespondences,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Method,Qwen3-coder,BBC17,BBC17U242Test.java,test_autoSelectLetterSoundCorrespondencesEmptyWord,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U242Test.java,test_autoSelectLetterSoundCorrespondencesNoMatch,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Method,Qwen3-coder,BBC17,BBC17U242Test.java,test_autoSelectLetterSoundCorrespondencesPartialMatch,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Method,Qwen3-coder,BBC17,BBC17U245Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U249Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U250Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U251Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U254Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Method,Qwen3-coder,BBC17,BBC17U254Test.java,test_getEmojisByWordId_withEmptyEmojis,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Method,Qwen3-coder,BBC17,BBC17U254Test.java,test_getEmojisByWordId_withNullEmojiList,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
